status,task,target,unit,matbench_input_type,feature_source,feature_set,feature_set_display,model,model_display,fold,train_size,test_size,n_features,mae,r2,fit_seconds,predict_seconds,random_seed,ensemble_tabpfn_weight,ensemble_extra_trees_weight,inner_val_fraction,inner_selected_tabpfn_weight,inner_selected_extra_trees_weight,inner_selected_val_mae
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn,TabPFN,0,1012,253,148,35.82013782878651,0.9651484207614169,0.25829505920410156,0.6059389114379883,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn,TabPFN,1,1012,253,148,28.611512479251928,0.9843175068394053,0.25579047203063965,0.6052303314208984,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn,TabPFN,2,1012,253,148,32.92046053348205,0.9772057568257106,0.24731755256652832,0.604588508605957,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn,TabPFN,3,1012,253,148,29.60003107180788,0.9815007734862022,0.2474672794342041,0.5988361835479736,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_symmetry,Magpie + density + packing + symmetry,tabpfn,TabPFN,4,1012,253,148,28.588788558171565,0.9755555081865055,0.24933147430419922,0.6016640663146973,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,dummy_mean,Dummy mean,0,1012,253,134,337.1003191459398,-0.007690554304040642,0.004439115524291992,0.000698089599609375,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,dummy_mean,Dummy mean,1,1012,253,134,299.1208996532002,-0.00041761792444328094,0.003946781158447266,0.0006604194641113281,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,dummy_mean,Dummy mean,2,1012,253,134,348.2576371781606,-1.8518893529773095e-07,0.0038979053497314453,0.0006539821624755859,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,dummy_mean,Dummy mean,3,1012,253,134,325.2401539684387,-0.0060223336043407905,0.003840923309326172,0.0006723403930664062,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,dummy_mean,Dummy mean,4,1012,253,134,310.19212125530026,-2.7505688391382677e-06,0.0038967132568359375,0.0006964206695556641,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,ridge_cv,RidgeCV,0,1012,253,134,165.84996161494468,0.7472928358764268,0.1104440689086914,0.001169443130493164,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,ridge_cv,RidgeCV,1,1012,253,134,149.20272182425418,0.7648546363513369,0.030991315841674805,0.0011134147644042969,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,ridge_cv,RidgeCV,2,1012,253,134,148.98928515031255,0.7830490966023679,0.026357173919677734,0.0011219978332519531,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,ridge_cv,RidgeCV,3,1012,253,134,152.6160775041674,0.6961197708503699,0.029099702835083008,0.0011708736419677734,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,ridge_cv,RidgeCV,4,1012,253,134,156.80044028631562,0.6816899037766961,0.019796371459960938,0.001171112060546875,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,random_forest,Random forest,0,1012,253,134,79.69614631843709,0.9019211535664674,0.47579407691955566,0.05331611633300781,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,random_forest,Random forest,1,1012,253,134,69.64887645996808,0.8748432299052087,0.48070502281188965,0.0521235466003418,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,random_forest,Random forest,2,1012,253,134,58.073070665105725,0.9475217608383995,0.5346109867095947,0.05188918113708496,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,random_forest,Random forest,3,1012,253,134,55.80706163609618,0.9387918277361096,0.5607297420501709,0.03943920135498047,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,random_forest,Random forest,4,1012,253,134,60.541687026921956,0.9185534936117064,0.4751720428466797,0.03958296775817871,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,extra_trees,Extra trees,0,1012,253,134,59.65602420583731,0.926846916132919,0.2985076904296875,0.04563117027282715,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,extra_trees,Extra trees,1,1012,253,134,51.06543696688814,0.9179625849534435,0.3027355670928955,0.040673255920410156,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,extra_trees,Extra trees,2,1012,253,134,50.67179965119633,0.9603854625660957,0.2656078338623047,0.051424264907836914,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,extra_trees,Extra trees,3,1012,253,134,41.56620470731863,0.9674777244721883,0.27152323722839355,0.04179668426513672,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,extra_trees,Extra trees,4,1012,253,134,51.44729504478286,0.9367012278144897,0.27785158157348633,0.05403304100036621,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,hist_gradient_boosting,HistGradientBoosting,0,1012,253,134,92.3395631943201,0.881652493784135,0.3547797203063965,0.0025985240936279297,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,hist_gradient_boosting,HistGradientBoosting,1,1012,253,134,63.518177577327386,0.8962443208677735,0.5831248760223389,0.003921031951904297,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,hist_gradient_boosting,HistGradientBoosting,2,1012,253,134,74.97873319811032,0.8974439840026839,0.18479609489440918,0.0017237663269042969,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,hist_gradient_boosting,HistGradientBoosting,3,1012,253,134,60.69551369090412,0.9331633409089737,0.42266249656677246,0.0029726028442382812,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,hist_gradient_boosting,HistGradientBoosting,4,1012,253,134,56.66271610925112,0.9378587701230021,0.4146537780761719,0.002909421920776367,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,0,1012,253,134,37.532068700154,0.967144707914058,0.25107789039611816,0.5660505294799805,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,1,1012,253,134,34.97611971457395,0.9690549087284048,0.24194979667663574,0.562532901763916,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,2,1012,253,134,35.51060987386473,0.9822425748308992,0.24139881134033203,0.5643701553344727,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,3,1012,253,134,33.86694272368995,0.9721802892143732,0.2829930782318115,0.5533726215362549,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_complexity,Magpie + complexity,tabpfn,TabPFN,4,1012,253,134,35.163177515304625,0.9591962286695247,0.24337482452392578,0.5628175735473633,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,0,1012,253,138,337.1003191459398,-0.007690554304040642,0.00470423698425293,0.0007157325744628906,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,1,1012,253,138,299.1208996532002,-0.00041761792444328094,0.0040624141693115234,0.0006880760192871094,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,2,1012,253,138,348.2576371781606,-1.8518893529773095e-07,0.004011392593383789,0.0006926059722900391,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,3,1012,253,138,325.2401539684387,-0.0060223336043407905,0.0039882659912109375,0.0006906986236572266,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,dummy_mean,Dummy mean,4,1012,253,138,310.19212125530026,-2.7505688391382677e-06,0.004033327102661133,0.0006945133209228516,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,0,1012,253,138,152.19039198705366,0.7861412847559852,0.12578320503234863,0.0012240409851074219,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,1,1012,253,138,137.72429942221586,0.8142001505100213,0.1293482780456543,0.0015575885772705078,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,2,1012,253,138,136.90033436963284,0.8008678061377327,0.14591145515441895,0.0012807846069335938,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,3,1012,253,138,151.1934583807767,0.6917122463868866,0.1681690216064453,0.0012657642364501953,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,ridge_cv,RidgeCV,4,1012,253,138,139.8399502745232,0.7587954611092435,0.14623737335205078,0.0012183189392089844,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,0,1012,253,138,67.888238792845,0.927779367382067,0.5315077304840088,0.283435583114624,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,1,1012,253,138,61.80298354608435,0.9135368169711465,0.5405433177947998,0.052165985107421875,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,2,1012,253,138,60.15766064389523,0.9212559276878826,0.5224609375,0.05063223838806152,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,3,1012,253,138,53.21312270925563,0.9425650920415768,0.5320284366607666,0.05202984809875488,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,random_forest,Random forest,4,1012,253,138,51.87625079740805,0.9374967311188603,0.5131280422210693,0.05244946479797363,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,0,1012,253,138,51.7342711761649,0.943850846642261,0.2799344062805176,0.042920827865600586,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,1,1012,253,138,41.86969221366572,0.9541714271694204,0.2800307273864746,0.03970670700073242,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,2,1012,253,138,46.41595871348076,0.9631476006080869,0.28803229331970215,0.05027627944946289,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,3,1012,253,138,38.66640549568894,0.9738379125213708,0.266751766204834,0.05111503601074219,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,extra_trees,Extra trees,4,1012,253,138,43.1251281703301,0.9591124315986962,0.2705419063568115,0.0495450496673584,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,0,1012,253,138,71.35669673355224,0.9296321879268271,0.6045806407928467,0.004096269607543945,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,1,1012,253,138,54.79662689638188,0.9397890115199772,0.45180702209472656,0.003282308578491211,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,2,1012,253,138,72.0111073896634,0.8817909472460439,0.1868579387664795,0.0017740726470947266,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,3,1012,253,138,55.65089737987803,0.9496879715955829,0.7761232852935791,0.004984855651855469,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,hist_gradient_boosting,HistGradientBoosting,4,1012,253,138,48.37255184544959,0.9594230336735537,0.42710328102111816,0.003064393997192383,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,0,1012,253,138,34.99466122079513,0.9658917750583299,0.25204038619995117,0.5741269588470459,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,1,1012,253,138,28.525390205856713,0.9846049918619301,0.2522246837615967,0.5761606693267822,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,2,1012,253,138,31.830440231781466,0.9822667227408727,0.3430178165435791,0.5744681358337402,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,3,1012,253,138,30.404550206464222,0.9791387910580209,0.2518479824066162,0.5692384243011475,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_density_packing_complexity,Magpie + density + packing + complexity,tabpfn,TabPFN,4,1012,253,138,29.173068822278776,0.9757672271900546,0.2509934902191162,0.5716722011566162,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,0,1012,253,150,337.1003191459398,-0.007690554304040642,0.0052068233489990234,0.0007987022399902344,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,1,1012,253,150,299.1208996532002,-0.00041761792444328094,0.00452113151550293,0.0007650852203369141,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,2,1012,253,150,348.2576371781606,-1.8518893529773095e-07,0.004429340362548828,0.0007574558258056641,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,3,1012,253,150,325.2401539684387,-0.0060223336043407905,0.00440526008605957,0.0007586479187011719,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,dummy_mean,Dummy mean,4,1012,253,150,310.19212125530026,-2.7505688391382677e-06,0.004435300827026367,0.00075531005859375,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,0,1012,253,150,151.82873212858138,0.788000270637756,0.14377450942993164,0.0016932487487792969,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,1,1012,253,150,142.6596533410029,0.8017388834077425,0.02371525764465332,0.0012969970703125,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,2,1012,253,150,140.7603350005112,0.7999733137501887,0.02336859703063965,0.0013012886047363281,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,3,1012,253,150,150.36911661072077,0.7180156639679783,0.023303747177124023,0.0012874603271484375,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,ridge_cv,RidgeCV,4,1012,253,150,136.91873216869658,0.7632623721680294,0.02335190773010254,0.0013003349304199219,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,0,1012,253,150,67.30038660346061,0.9294876466847921,0.5286281108856201,0.053037405014038086,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,1,1012,253,150,62.78460224492881,0.9106850725960909,0.5223796367645264,0.0505523681640625,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,2,1012,253,150,60.04148044127272,0.9213960792624084,0.52243971824646,0.044677734375,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,3,1012,253,150,53.0369969464264,0.9423397296837563,0.5145843029022217,0.05375480651855469,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,random_forest,Random forest,4,1012,253,150,53.93199230236469,0.9359968051696186,0.5333452224731445,0.04387521743774414,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,0,1012,253,150,52.1696310321603,0.9398537133228858,0.29063868522644043,0.04107189178466797,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,1,1012,253,150,46.55342635930156,0.9327397323472095,0.27918219566345215,0.039109230041503906,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,2,1012,253,150,45.41958907756148,0.9650030186759584,0.29883861541748047,0.04063844680786133,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,3,1012,253,150,40.34152317947876,0.9733177542297442,0.3224470615386963,0.051822662353515625,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,extra_trees,Extra trees,4,1012,253,150,43.85615770386532,0.9560315740925215,0.3113980293273926,0.043177127838134766,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,0,1012,253,150,65.79597922567228,0.9379416809144371,0.8284256458282471,0.005026578903198242,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,1,1012,253,150,58.26124911823849,0.9381081707904195,0.4509460926055908,0.003381490707397461,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,2,1012,253,150,67.48489309417731,0.8930358802116684,0.2424783706665039,0.002143383026123047,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,3,1012,253,150,55.24722749002993,0.9482487175469403,0.7223947048187256,0.004818916320800781,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,hist_gradient_boosting,HistGradientBoosting,4,1012,253,150,48.8227396382503,0.9587586945586426,0.4771687984466553,0.003525972366333008,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,0,1012,253,150,35.44570550477174,0.9655028899775857,0.25890612602233887,0.6138825416564941,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,1,1012,253,150,27.881892126637275,0.9839966311627987,0.2570474147796631,0.6105437278747559,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,2,1012,253,150,31.56348157637493,0.9808082315303881,0.2568778991699219,0.613537073135376,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,3,1012,253,150,29.862256801114018,0.9811940458679848,0.256009578704834,0.8574495315551758,42,,,,,,
ok,matbench_phonons,last phdos peak,cm^-1,structure,structure,magpie_structure_all,Magpie + all structure,tabpfn,TabPFN,4,1012,253,150,28.401554306515795,0.9783754948503142,0.2567896842956543,0.6096351146697998,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,dummy_mean,Dummy mean,0,3683,921,132,1.096468004680365,-0.0020645951083768654,0.013190507888793945,0.0009691715240478516,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,dummy_mean,Dummy mean,1,3683,921,132,1.1922119265587139,-0.005006121590727108,0.011726140975952148,0.0008845329284667969,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,dummy_mean,Dummy mean,2,3683,921,132,1.1526881705214234,-0.0013952491605235817,0.01231837272644043,0.0009481906890869141,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,dummy_mean,Dummy mean,3,3683,921,132,1.1445202551972367,-0.0003122984507120119,0.012593507766723633,0.0009334087371826172,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,dummy_mean,Dummy mean,4,3684,920,132,1.131746447623094,-0.003106362378150651,0.01252293586730957,0.0009436607360839844,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,ridge_cv,RidgeCV,0,3683,921,132,0.7345110422486656,0.40948087697560775,0.16760468482971191,0.0018532276153564453,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,ridge_cv,RidgeCV,1,3683,921,132,0.7871164477478546,0.4378754477158068,0.4510335922241211,0.0020906925201416016,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,ridge_cv,RidgeCV,2,3683,921,132,0.802104168405056,0.3599174453801395,0.38339757919311523,0.0018777847290039062,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,ridge_cv,RidgeCV,3,3683,921,132,46.75401189977434,-941183.3072174601,0.4628465175628662,0.0018682479858398438,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,ridge_cv,RidgeCV,4,3684,920,132,0.7802626298840042,0.3880147173550391,0.5986320972442627,0.0019474029541015625,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,random_forest,Random forest,0,3683,921,132,0.4350745925236543,0.6422342007610264,1.9915986061096191,0.05963706970214844,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,random_forest,Random forest,1,3683,921,132,0.4389304575771677,0.7295995224225711,1.9402720928192139,0.05961465835571289,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,random_forest,Random forest,2,3683,921,132,0.4813532196887439,0.6199318147958583,2.006756067276001,0.05921626091003418,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,random_forest,Random forest,3,3683,921,132,0.4333149735794426,0.6862595770496724,2.0319297313690186,0.05040717124938965,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,random_forest,Random forest,4,3684,920,132,0.4386297483436852,0.6800295255575132,1.9894118309020996,0.05895662307739258,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,extra_trees,Extra trees,0,3683,921,132,0.3935310097719871,0.6817616335164625,0.6022999286651611,0.058597564697265625,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,extra_trees,Extra trees,1,3683,921,132,0.39127676438653614,0.7699287747618382,0.5944793224334717,0.05872988700866699,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,extra_trees,Extra trees,2,3683,921,132,0.45499326818675345,0.6228499689447856,0.6001965999603271,0.06013369560241699,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,extra_trees,Extra trees,3,3683,921,132,0.39534653637350703,0.7071253397016777,0.5956289768218994,0.059012651443481445,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,extra_trees,Extra trees,4,3684,920,132,0.4065724130434783,0.6844839925726097,0.6047754287719727,0.05895590782165527,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,0,3683,921,132,0.41664122255003905,0.6638547377687318,0.5882716178894043,0.004557609558105469,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,1,3683,921,132,0.42821465155215316,0.7405635505188962,0.8596224784851074,0.006634950637817383,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,2,3683,921,132,0.49024384586038783,0.6137175874837644,0.5181992053985596,0.004309415817260742,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,3,3683,921,132,0.44420071538119543,0.6398418164514966,1.113450050354004,0.00829625129699707,42,,,,,,
ok,matbench_expt_gap,gap expt,eV,composition,composition,magpie,Magpie composition,hist_gradient_boosting,HistGradientBoosting,4,3684,920,132,0.4766966089020499,0.6471191825581226,0.2628176212310791,0.0025064945220947266,42,,,,,,
